1.585840433835983276e-02,8.789686560630798340e-01,4.766156673431396484e-01
-2.230601850897073746e-03,9.861800074577331543e-01,1.656623780727386475e-01
-9.951083660125732422e-01,8.604373037815093994e-02,4.853538423776626587e-02
-7.818856835365295410e-02,9.942421317100524902e-01,-7.327470928430557251e-02
-6.403559446334838867e-01,7.673289179801940918e-01,3.392156958580017090e-02
-3.268769681453704834e-01,9.438470005989074707e-01,4.800205677747726440e-02
8.256392478942871094e-01,5.632577538490295410e-01,3.256666660308837891e-02
3.141058087348937988e-01,5.834506154060363770e-01,-7.489479184150695801e-01
8.709197640419006348e-01,9.245771914720535278e-02,-4.826494753360748291e-01
-2.209941111505031586e-02,9.720517992973327637e-01,-2.337239980697631836e-01
1.536219716072082520e-01,2.518494054675102234e-02,-9.878087043762207031e-01
7.568068504333496094e-01,4.691438749432563782e-02,-6.519527435302734375e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.801613450050354004e-01,-4.533426463603973389e-01,-1.407001614570617676e-01
1.655004173517227173e-01,-9.702156186103820801e-01,1.768933534622192383e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.005613805726170540e-03,-9.995793700218200684e-01,-2.884437330067157745e-02
1.086024641990661621e-01,9.940619468688964844e-01,-6.804816424846649170e-03
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.276161499321460724e-02,1.368809342384338379e-01,9.903259277343750000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.327870041131973267e-02,9.995180964469909668e-01,2.805830165743827820e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.274006396532058716e-02,2.437390834093093872e-01,-9.692880511283874512e-01
7.893358469009399414e-01,-7.828268222510814667e-03,-6.139116287231445312e-01
8.493597507476806641e-01,-5.133470296859741211e-01,1.227308362722396851e-01
-8.247805833816528320e-01,2.661576867103576660e-02,-5.648261308670043945e-01
8.946979045867919922e-01,4.466708898544311523e-01,-8.653012337163090706e-04
2.552654966711997986e-02,6.696726679801940918e-01,7.422176003456115723e-01
2.324568777112290263e-04,7.424895763397216797e-01,6.698575019836425781e-01
-3.585875779390335083e-02,-9.874407052993774414e-01,1.538666039705276489e-01
1.042069494724273682e-01,-8.005784153938293457e-01,-5.900976657867431641e-01
1.840414712205529213e-03,6.224423646926879883e-03,9.999788999557495117e-01
5.955811738967895508e-01,-1.439004763960838318e-02,8.031662106513977051e-01
9.949895143508911133e-01,-1.455397531390190125e-02,9.891493618488311768e-02
6.774449255317449570e-03,5.688702464103698730e-01,8.223993778228759766e-01
7.417483720928430557e-04,9.913675189018249512e-01,1.311099231243133545e-01
-6.570865865796804428e-03,8.461596965789794922e-01,5.328888893127441406e-01
-9.752635657787322998e-02,2.740637660026550293e-01,9.567537903785705566e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.030553109943866730e-02,9.278758168220520020e-01,3.723362088203430176e-01
-9.647141396999359131e-02,7.876657247543334961e-01,6.085029840469360352e-01
-9.938597679138183594e-01,-7.528553903102874756e-02,-8.108538389205932617e-02
-7.583068013191223145e-01,6.513645052909851074e-01,2.636555582284927368e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.943320967257022858e-02,9.992175102233886719e-01,-3.444812819361686707e-02
6.566334050148725510e-03,-7.499642968177795410e-01,-6.614457964897155762e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.434879869222640991e-03,-8.975456953048706055e-01,-4.408991038799285889e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.964399337768554688e-01,-8.277238160371780396e-02,1.600789465010166168e-02
-2.246083319187164307e-01,5.893202498555183411e-02,-9.726654291152954102e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.741809248924255371e-01,2.138091623783111572e-02,7.382566332817077637e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.662909239530563354e-02,9.996612668037414551e-01,2.002168260514736176e-02
-6.893233954906463623e-02,4.576731100678443909e-02,9.965709447860717773e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.058085169643163681e-02,4.431690573692321777e-01,8.963755965232849121e-01
-6.425809860229492188e-01,-7.574730515480041504e-01,-1.154308170080184937e-01
-7.985821962356567383e-01,-5.191479325294494629e-01,3.045521676540374756e-01
-6.071177124977111816e-01,5.696233510971069336e-01,5.540191531181335449e-01
-2.786563634872436523e-01,9.603009223937988281e-01,1.314776483923196793e-02
-8.237896466202808424e-22,3.491482937592908439e-15,-1.000000000000000000e+00
-3.071457613259553909e-03,6.142967343330383301e-01,-7.890690565109252930e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.454480044543743134e-03,-9.982770681381225586e-01,-5.820254236459732056e-02
2.419400401413440704e-02,2.601811476051807404e-02,-9.993686079978942871e-01
7.511620875447988510e-03,-8.566139340400695801e-01,5.159033536911010742e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.931399971246719360e-02,-6.712497472763061523e-01,7.395890355110168457e-01
-1.046963687986135483e-02,-9.979014396667480469e-01,-6.389889121055603027e-02
9.999181628227233887e-01,5.126690026372671127e-03,1.172925345599651337e-02
-9.744926691055297852e-01,2.244181632995605469e-01,7.224327418953180313e-04
-8.548629283905029297e-01,6.435322761535644531e-02,5.148475766181945801e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.791763067245483398e-01,-6.030395030975341797e-01,5.485417842864990234e-01
-8.711047172546386719e-01,-4.154403693974018097e-03,-4.910796880722045898e-01
-3.509341971948742867e-03,-8.656942844390869141e-01,5.005605816841125488e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.354821562767028809e-01,-1.062512174248695374e-01,-6.691612005233764648e-01
6.119786500930786133e-01,7.619984447956085205e-02,-7.871948480606079102e-01
9.970868229866027832e-01,7.041125558316707611e-03,-7.594916224479675293e-02
-8.096736855804920197e-03,-8.095566630363464355e-01,-5.869859457015991211e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.394495010375976562e-01,-4.436167776584625244e-01,-5.063780546188354492e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.761658094823360443e-02,-1.463035587221384048e-02,9.995114803314208984e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.395748853683471680e-01,-5.613703131675720215e-01,-5.251736640930175781e-01
-5.660865350995001374e-22,3.491482090559961185e-15,-1.000000000000000000e+00
-9.897567033767700195e-01,-1.907350495457649231e-03,-1.427521258592605591e-01
3.131207227706909180e-01,-5.772065743803977966e-02,-9.479576349258422852e-01
3.326776623725891113e-02,8.658172488212585449e-01,-4.992532432079315186e-01
7.489489912986755371e-01,-3.786829486489295959e-02,6.615447998046875000e-01
9.872828125953674316e-01,-5.669257417321205139e-02,-1.485212594270706177e-01
-1.413647405570372939e-04,9.992763400077819824e-01,-3.803922608494758606e-02
-1.713999314233660698e-03,-8.259121775627136230e-01,5.637961030006408691e-01
-9.980536699295043945e-01,-5.119259655475616455e-02,3.561253845691680908e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.951867461204528809e-01,1.754537038505077362e-02,9.641283750534057617e-02
7.813107967376708984e-01,-1.395945698022842407e-01,-6.083310842514038086e-01
9.882487932987627422e-22,3.491481455285250744e-15,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.128102794289588928e-02,-4.804472327232360840e-01,-8.764655590057373047e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.724169969558715820e-01,-1.915127038955688477e-02,-8.811671137809753418e-01
1.780035905539989471e-03,4.410905018448829651e-02,-9.990251660346984863e-01
1.402167975902557373e-01,-5.916450172662734985e-03,9.901032447814941406e-01
-9.930151700973510742e-02,9.335618466138839722e-02,9.906683564186096191e-01
-6.707940101623535156e-01,-4.511607810854911804e-02,7.402701973915100098e-01
-9.797925949096679688e-01,-7.630854845046997070e-02,1.848873943090438843e-01
-3.952489793300628662e-01,-9.685160964727401733e-02,9.134538173675537109e-01
5.758681520819664001e-02,-4.364537894725799561e-01,-8.978819251060485840e-01
-6.838130354881286621e-01,-1.561018228530883789e-01,7.127636075019836426e-01
1.666411198675632477e-02,-4.725089371204376221e-01,8.811683654785156250e-01
-9.986031055450439453e-01,-7.982687093317508698e-03,-5.223250761628150940e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.561358809471130371e-01,-2.453928291797637939e-01,6.066635847091674805e-01
8.808981180191040039e-01,5.941167101263999939e-02,4.695623219013214111e-01
7.007588166743516922e-03,-4.359501004219055176e-01,8.999435901641845703e-01
5.262808408588171005e-03,-4.379843771457672119e-01,8.989671468734741211e-01
9.787514805793762207e-03,-5.172879099845886230e-01,-8.557553887367248535e-01
-8.037185296416282654e-03,-2.197169885039329529e-02,9.997262954711914062e-01
-7.061994671821594238e-01,-1.598980575799942017e-01,-6.897209286689758301e-01
-9.709838777780532837e-02,-4.431291669607162476e-02,-9.942877292633056641e-01
-9.975301027297973633e-01,3.506123553961515427e-03,7.015276700258255005e-02
3.943239897489547729e-02,-1.710627973079681396e-02,-9.990758895874023438e-01
-5.585878491401672363e-01,5.767831206321716309e-02,8.274374604225158691e-01
9.888424873352050781e-01,-7.448357343673706055e-02,1.290066540241241455e-01
1.694575995206832886e-01,9.891187399625778198e-02,9.805613160133361816e-01
-8.491692543029785156e-01,-2.774420939385890961e-02,-5.273916125297546387e-01
9.999666810035705566e-01,-9.893959941109642386e-05,-8.173448964953422546e-03
4.731476902961730957e-01,-7.915834430605173111e-04,8.809828162193298340e-01
7.483692169189453125e-01,1.244380138814449310e-02,-6.631656289100646973e-01
-9.920235723257064819e-03,-3.413181304931640625e-01,-9.398954510688781738e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.749923340976238251e-03,-3.741084933280944824e-01,9.273603558540344238e-01
-9.999577999114990234e-01,-3.461098065599799156e-03,-8.514208719134330750e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489864081144332886e-02,9.318505972623825073e-02,9.953374862670898438e-01
-9.958496093750000000e-01,3.791855275630950928e-02,8.273891359567642212e-02
6.246737241744995117e-01,7.450415939092636108e-02,7.773235440254211426e-01
9.990775585174560547e-01,-3.335260227322578430e-02,2.704914472997188568e-02
-2.341042807431089609e-22,3.491481667043487558e-15,-1.000000000000000000e+00
8.385959081351757050e-03,-2.550402879714965820e-01,-9.668940305709838867e-01
-9.981551170349121094e-01,4.706848040223121643e-02,3.835251927375793457e-02
3.961055725812911987e-02,1.233751401305198669e-01,-9.915693402290344238e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.189739793539047241e-02,5.717328935861587524e-02,-9.981241226196289062e-01
8.179815411567687988e-01,-4.642681032419204712e-02,-5.733680725097656250e-01
9.787948131561279297e-01,8.948353677988052368e-02,1.842642873525619507e-01
2.440956421196460724e-03,3.327229642309248447e-04,9.999969601631164551e-01
-7.382876873016357422e-01,8.768472075462341309e-02,-6.687620282173156738e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.509039282798767090e-01,1.898309141397476196e-01,4.898232519626617432e-01
-8.570917695760726929e-02,3.401053249835968018e-01,9.364732503890991211e-01
-3.585650399327278137e-02,1.502573639154434204e-01,9.879965186119079590e-01
9.387990832328796387e-02,4.945871531963348389e-01,-8.640429377555847168e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.528830647468566895e-03,7.781391590833663940e-02,-9.969223737716674805e-01
-1.219545385551558045e-22,3.491481878801724371e-15,-1.000000000000000000e+00
-2.892035059630870819e-03,4.319782601669430733e-04,9.999958276748657227e-01
-3.150693774223327637e-01,-3.404075047001242638e-03,-9.490625262260437012e-01
5.739216506481170654e-02,5.039075613021850586e-01,8.618487715721130371e-01
6.891336441040039062e-01,-3.280734643340110779e-02,7.238912582397460938e-01
-9.999138712882995605e-01,1.172379218041896820e-02,-5.895514041185379028e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.993718862533569336e-01,1.343840174376964569e-02,3.278918191790580750e-02
2.777778506278991699e-01,4.094829782843589783e-02,-9.597722291946411133e-01
8.392958045005798340e-01,2.632751166820526123e-01,4.756771922111511230e-01
-6.850916743278503418e-01,3.389139771461486816e-01,6.448152065277099609e-01
9.696101546287536621e-01,3.164827078580856323e-02,-2.425996363162994385e-01
-8.224822282791137695e-01,2.153429687023162842e-01,-5.264508128166198730e-01
-7.206501066684722900e-02,4.381147027015686035e-01,-8.960257172584533691e-01
1.990924403071403503e-02,1.817130297422409058e-01,9.831500053405761719e-01
-2.104786969721317291e-02,6.230378150939941406e-01,7.819084525108337402e-01
-2.083477323739277382e-21,3.491481667043487558e-15,-1.000000000000000000e+00
-8.027976155281066895e-01,6.465245783329010010e-02,5.927361249923706055e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.513280905783176422e-02,-1.525244489312171936e-02,9.997691512107849121e-01
-9.517630338668823242e-01,1.676563359797000885e-02,-3.063758313655853271e-01
8.854915499687194824e-01,2.264411896467208862e-01,-4.057449698448181152e-01
-4.700804501771926880e-02,5.281819701194763184e-01,-8.478289842605590820e-01
-2.841850817203521729e-01,6.543325781822204590e-01,7.007763981819152832e-01
-4.866592586040496826e-01,5.092537403106689453e-01,-7.098051309585571289e-01
-9.212521910667419434e-01,2.436177432537078857e-01,3.032239079475402832e-01
-9.893661737442016602e-01,4.635753482580184937e-02,-1.378605961799621582e-01
-1.036058645695447922e-03,7.726173996925354004e-01,-6.348711848258972168e-01
6.150282621383666992e-01,6.017391681671142578e-01,-5.095587968826293945e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.296739608049392700e-02,3.239856362342834473e-01,-9.454873800277709961e-01
-9.999094009399414062e-01,-3.310397267341613770e-03,1.305039785802364349e-02
9.997057914733886719e-01,8.772239089012145996e-03,2.261493168771266937e-02
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.987932443618774414e-01,2.184357307851314545e-02,4.398895055055618286e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.952288746833801270e-01,6.406112313270568848e-01,-3.259971737861633301e-01
-2.399831265211105347e-02,6.484898328781127930e-01,7.608448863029479980e-01
6.984665393829345703e-01,5.378838777542114258e-01,4.720437824726104736e-01
-7.551767212729173708e-22,3.491481455285250744e-15,-1.000000000000000000e+00
3.587187826633453369e-02,5.593634843826293945e-01,-8.281459808349609375e-01
-4.444208368659019470e-02,7.953409105539321899e-03,-9.989802241325378418e-01
-6.199120879173278809e-01,-4.319147765636444092e-02,7.834817171096801758e-01
2.593972533941268921e-02,7.433629035949707031e-01,6.683850884437561035e-01
7.145389318466186523e-01,6.166796199977397919e-03,6.995685100555419922e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.425973653793334961e-01,6.379773467779159546e-02,-5.347518324851989746e-01
-2.221290022134780884e-02,7.698611617088317871e-01,-6.378248333930969238e-01
-8.340449333190917969e-01,5.229564905166625977e-01,1.757431626319885254e-01
2.357169799506664276e-02,8.071621656417846680e-01,-5.898588895797729492e-01
3.795985132455825806e-02,9.494705796241760254e-01,-3.115518093109130859e-01
3.489597141742706299e-02,8.833151459693908691e-01,4.674791097640991211e-01
-8.413197994232177734e-01,5.998471379280090332e-02,-5.371990799903869629e-01
9.983549714088439941e-01,4.013272747397422791e-02,-4.094725474715232849e-02
5.956713557243347168e-01,8.016827106475830078e-01,4.980392381548881531e-02
9.978919625282287598e-01,5.935314297676086426e-02,2.624636515974998474e-02
7.123823165893554688e-01,6.383571624755859375e-01,2.915673255920410156e-01
-1.162394974380731583e-02,-5.924516590312123299e-04,9.999322891235351562e-01
-5.900737047195434570e-01,-2.056971751153469086e-02,8.070873022079467773e-01
-7.463063597679138184e-01,4.577815905213356018e-02,6.640263795852661133e-01
-9.887921810150146484e-01,-8.625372499227523804e-02,1.218617036938667297e-01
-9.868527054786682129e-01,5.954987555742263794e-02,1.502518206834793091e-01
-4.059697985649108887e-01,6.775419414043426514e-02,9.113714694976806641e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999390840530395508e-01,-4.757313523441553116e-03,9.953659959137439728e-03
4.576294496655464172e-02,1.309134252369403839e-02,-9.988666176795959473e-01
-7.244980335235595703e-01,5.150268673896789551e-01,-4.580937922000885010e-01
-1.026749312877655029e-01,9.742241501808166504e-01,2.008610069751739502e-01
-2.637378405779600143e-03,7.608528733253479004e-01,6.489191055297851562e-01
2.995386160910129547e-02,9.995404481887817383e-01,4.661378450691699982e-03
-8.342293091118335724e-03,-1.979229971766471863e-03,9.999632835388183594e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.838096141815185547e-01,7.884821891784667969e-01,-1.935515850782394409e-01
-9.987764358520507812e-01,4.587503150105476379e-02,1.846781559288501740e-02
3.958231303840875626e-03,9.227767586708068848e-01,3.853146433830261230e-01
7.684004306793212891e-01,-6.196659430861473083e-02,-6.369623541831970215e-01
9.872167706489562988e-01,2.745319623500108719e-03,-1.593596488237380981e-01
4.510887563228607178e-01,9.403813630342483521e-03,-8.924295902252197266e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.025704808533191681e-02,7.929283976554870605e-01,-6.085631847381591797e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.558476220816373825e-02,5.813230294734239578e-03,9.998617172241210938e-01
-8.638108149170875549e-03,9.108639955520629883e-01,-4.126163721084594727e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.928848743438720703e-01,9.356764703989028931e-02,-7.365293800830841064e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.933190345764160156e-01,3.927667066454887390e-02,1.085107326507568359e-01
-1.660661888710491780e-22,3.491482302318197999e-15,-1.000000000000000000e+00
1.886587440967559814e-01,-2.851213514804840088e-02,-9.816287159919738770e-01
-7.313967347145080566e-01,4.468786716461181641e-02,-6.804863810539245605e-01
8.252795934677124023e-01,2.285894192755222321e-02,-5.642615556716918945e-01
2.055425383150577545e-02,8.857015371322631836e-01,-4.637998044490814209e-01
6.606910824775695801e-01,-5.405562743544578552e-02,7.487090826034545898e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.678157046437263489e-03,9.896307587623596191e-01,1.433085203170776367e-01
-7.963786125183105469e-01,8.867906779050827026e-02,5.982617139816284180e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.372831460088491440e-03,9.949728250503540039e-01,9.987356513738632202e-02
-9.435426700264692977e-22,3.491481667043487558e-15,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999221563339233398e-01,3.155676182359457016e-03,1.207785867154598236e-02
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.761368200182914734e-03,9.934856295585632324e-01,-1.138113811612129211e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.041210312949427848e-22,3.491482725834671626e-15,-1.000000000000000000e+00
-1.327200792729854584e-02,2.801570575684309006e-03,-9.999080300331115723e-01
8.757284879684448242e-01,-8.212640881538391113e-02,-4.757677614688873291e-01
-7.574791312217712402e-01,-5.411517992615699768e-02,-6.506126523017883301e-01
-8.141716718673706055e-01,-1.098426356911659241e-01,-5.701394081115722656e-01
-1.712788343429565430e-01,-4.331384971737861633e-02,-9.842700958251953125e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.158990705905463418e-21,3.491482302318197999e-15,-1.000000000000000000e+00
-6.370438933372497559e-01,-1.939251273870468140e-02,7.705835103988647461e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.099235534667968750e-01,3.897472470998764038e-02,-4.129409193992614746e-01
4.947535097599029541e-01,-2.410535328090190887e-02,-8.686989545822143555e-01
2.545029222965240479e-01,1.177847478538751602e-02,9.670002460479736328e-01
9.483101963996887207e-01,8.438440971076488495e-03,3.172328174114227295e-01
-1.283765137195587158e-01,1.292235776782035828e-02,9.916413426399230957e-01
-8.122745752334594727e-01,-4.062145948410034180e-02,5.818589329719543457e-01
-9.992008209228515625e-01,-3.493456915020942688e-02,1.942340284585952759e-02
-6.951684951782226562e-01,-9.004495292901992798e-02,7.131849527359008789e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.577167237177491188e-03,1.538865268230438232e-03,9.999955296516418457e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.447358639235007503e-21,3.491482302318197999e-15,-1.000000000000000000e+00
2.741926773335027565e-22,3.491482725834671626e-15,-1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.958801269531250000e-01,-1.873388700187206268e-02,-8.872301131486892700e-02
-1.745531409978866577e-01,8.303119242191314697e-02,-9.811406731605529785e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.313739418983459473e-01,4.424387216567993164e-02,7.742154002189636230e-01
-9.220407605171203613e-01,-3.870162963867187500e-01,7.701240479946136475e-03
-6.741414666175842285e-01,-7.193453907966613770e-01,-1.675578057765960693e-01
-7.548610568046569824e-01,-3.385694026947021484e-01,-5.617433786392211914e-01
-3.036623895168304443e-01,-3.106920421123504639e-01,-9.006994962692260742e-01
-4.155348613858222961e-02,1.195115619339048862e-03,-9.991355538368225098e-01
-9.782441854476928711e-01,-7.093024998903274536e-02,-1.949546337127685547e-01
-5.557380318641662598e-01,-1.065376121550798416e-02,-8.312891125679016113e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.905613064765930176e-01,-4.711210727691650391e-02,1.287194937467575073e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.809344410896301270e-01,-2.592778950929641724e-02,1.926016360521316528e-01
-9.989417195320129395e-01,-1.567998901009559631e-02,4.323954880237579346e-02
-6.862296723114257293e-22,3.491479972977593049e-15,-1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.994096755981445312e-01,-7.346290349960327148e-02,8.632456660270690918e-01
-7.534245252609252930e-01,4.111881181597709656e-02,-6.562473177909851074e-01
-4.105176627635955811e-01,-6.988616287708282471e-02,-9.091706275939941406e-01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.771275553732705079e-22,3.491481455285250744e-15,-1.000000000000000000e+00
1.826111972332000732e-02,-2.011638134717941284e-03,-9.998311996459960938e-01
4.377556145191192627e-01,-2.668198011815547943e-02,8.986980319023132324e-01
-5.894026886158386050e-22,3.491481243527013931e-15,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
